text,label,language,clean_text
mithat sancar milletvekili dokunulmaz dosya tbmm sevk et,1,tr,mithat sancar milletvekili dokunulmaz dosya tbmm sevk et
cumhurbaşkanı erdoğan manisaakhisar çevre yol açı tören can bağlantı katı,1,tr,cumhurbaşkanı erdoğan manisaakhisar çevre yol açı tören bağlantı katı
cumhurbaşkanı erdoğan gaziantep düzbağ iç su isale hat doğanpınar baraj açı tören vahdet köşk can bağlantı katı,1,tr,cumhurbaşkanı erdoğan gaziantep düzbağ iç su isale hat doğanpınar baraj açı tören vahdet köşk bağlantı katı
ingiliz savun bakan wallace türk sihalarının üstün örnek göster,1,tr,ingiliz savun bakan wallace türk sihalarının üstün örnek göster
cumhurbaşkanı erdoğan al yan taraf karar takı kal hedef doğru karar yürü,1,tr,cumhurbaşkanı erdoğan al yan taraf karar takı kal hedef doğru karar yürü
erdoğan yunanistan güney kıbrıs rum tarafından kasıt ol için çeki cendere ön kurtul,1,tr,erdoğan yunanistan güney kıbrıs rum tarafından kasıt ol çeki cendere ön kurtul
erdoğan biz uğra husus biri türkiye yat gel engel için ülke yurt dış kötü an mücadele,1,tr,erdoğan uğra husus türkiye yat gel engel ülke yurt dış kötü mücadele
erdoğan köklü türkiyeavrupa bir ilişki devlet ayak oyun esir et derece yanlış,1,tr,erdoğan köklü türkiyeavrupa bir ilişki devlet ayak oyun esir et derece yanlış
erdoğan uluslararası yat âdeta savaş açan bun ülke millet çık koru kılıf giz çal,1,tr,erdoğan uluslararası yat âdeta savaş açan bun ülke millet çık koru kılıf giz çal
cumhurbaşkanlığı ilet başkan altun bazı iran siyaset cumhurbaşkanı erdoğan ilgi ifade il aç,1,tr,cumhurbaşkanlığı ilet başkan altun iran siyaset cumhurbaşkanı erdoğan ilgi ifade il aç
cumhurbaşkanı erdoğan yat köken inanç göre ayıran kir zihniyet dert türkiye ekonomik çök uğra,1,tr,cumhurbaşkanı erdoğan yat köken inanç göre ayıran kir zihniyet dert türkiye ekonomik çök uğra
can cumhurbaşkanıerdoğan manisaakhisar çevre yol açı tören can bağlantı katı,1,tr,cumhurbaşkanıerdoğan manisaakhisar çevre yol açı tören bağlantı katı
cumhurbaşkanı erdoğan el imkân küçük tedbir destek baraj yeniden su dolan kadar dikkat hareket et,1,tr,cumhurbaşkanı erdoğan el imkân küçük tedbir destek baraj yeniden su dolan kadar dikkat hareket et
erdoğan kurak geç yağış oran neredeyse yarı yarı azal dönem birlikte tasarruf önem ver gerek,1,tr,erdoğan kurak geç yağış oran neredeyse yarı yarı azal dönem birlikte tasarruf önem ver gerek
cumhurbaşkanı erdoğan ülke yeniden cazibe merkezî yap reform hazır içinde,1,tr,cumhurbaşkanı erdoğan ülke yeniden cazibe merkezî yap reform hazır içinde
cumhurbaşkanı erdoğan yer aşı devre gir tarih kadar ihtiyaç ol aşı bağlantı büyük ölçü tamam,1,tr,cumhurbaşkanı erdoğan yer aşı devre gir tarih kadar ihtiyaç ol aşı bağlantı büyük ölçü tamam
can cumhurbaşkanıerdoğan gaziantep düzbağ iç su isale hat doğanpınar baraj açı tören can bağlantı katı,1,tr,cumhurbaşkanıerdoğan gaziantep düzbağ iç su isale hat doğanpınar baraj açı tören bağlantı katı
erdoğan çal gel seviye itibarıyla inşallah ön dönem daha umutlu bak,1,tr,erdoğan çal gel seviye itibarıyla inşallah ön dönem umutlu bak
erdoğan kira vesaire düzen git onlar kısa zaman büyük ihtimal kabine toplantı art aç,1,tr,erdoğan kira vesaire düzen git onlar kısa zaman büyük ihtimal kabine toplantı art aç
can cumhurbaşkanıerdoğan gaziantep düzbağ iç su isale hat doğanpınar baraj açı tören can bağlantı katı,1,tr,cumhurbaşkanıerdoğan gaziantep düzbağ iç su isale hat doğanpınar baraj açı tören bağlantı katı
parti söz çelik iran siyaset iran düşman birbiri kar kadar pusu kaybet,1,tr,parti söz çelik iran siyaset iran düşman birbiri kar kadar pusu kaybet
erdoğan azerbaycan halk kalbî geçen mesaj verdi,1,tr,erdoğan azerbaycan halk kalbî geçen mesaj verdi
azerbaycan milletvekili cumhurbaşkanı erdoğan bakü ver mesaj değer,1,tr,azerbaycan milletvekili cumhurbaşkanı erdoğan bakü ver mesaj değer
cumhurbaşkanı erdoğan bulgaristan özgür hareket kurultay video mesaj gönder,1,tr,cumhurbaşkanı erdoğan bulgaristan özgür hareket kurultay video mesaj gönder
libya tezkere meclis,1,tr,libya tezkere meclis
cumhurbaşkanı erdoğan türkmenistan daimî taraf ülke statü kazan yıl dolayısıyla düzen konferans video mesaj gönder,1,tr,cumhurbaşkanı erdoğan türkmenistan daimî taraf ülke statü kazan yıl dolayısıyla düzen konferans video mesaj gönder
türk halk erdoğan gurur duy,1,tr,türk halk erdoğan gurur duy
millî eğit bakan selçuk ara tarihî kadar tablet daha dağıt ocak orta kadar ilave tablet daha dağıt,1,tr,millî eğit bakan selçuk ara tarihî kadar tablet dağıt ocak orta kadar ilave tablet dağıt
sağlık bakan koca aşı etkin ol fayda sağ kadar kapalı kalaba ortam sev için uzak dur,1,tr,sağlık bakan koca aşı etkin ol fayda sağ kadar kapalı kalaba ortam sev uzak dur
recep tayyip erdoğan rektör ata,1,tr,recep tayyip erdoğan rektör ata
erdoğan aslında yer çoktan al diğer dünya güçlü devlet ol bek,1,tr,erdoğan yer çoktan al diğer dünya güçlü devlet ol bek
ticaret bakan esnaf destek müjde millî piyango siz çık,1,tr,ticaret bakan esnaf destek müjde millî piyango çık
saray yak toplam yan sayı nihayet belirle,1,tr,saray yak toplam yan sayı nihayet belirle
tamamen iktidar borazan ol haber kanal boyun tahammül edebî yönet demokrasi geç konu umut verdi,1,tr,tamamen iktidar borazan ol haber kanal boyun tahammül edebî yönet demokrasi geç konu umut verdi
linin yer maaş al al türkiye müşavir yer maaş al şaş yaşa dur kadar kötü,1,tr,linin yer maaş al al türkiye müşavir yer maaş al şaş yaşa dur kadar kötü
halk güven tekrar kazan çalışan sağlık bakan koca çin gelecek milyon aşı kamera ön saya,1,tr,halk güven tekrar kazan çalışan sağlık bakan koca çin gelecek milyon aşı kamera ön saya
esnaf ihtimal veri sadaka hâllice destek için dilenci ol şart ara ticaret bakan ruhsar pekcan birazdan can yayın,1,tr,esnaf ihtimal veri sadaka hâllice destek dilenci ol şart ara ticaret bakan ruhsar pekcan birazdan yayın
cumhurbaşkanı erdoğan şimdi bun duy ol cuma günü millet müjde olacak,1,tr,cumhurbaşkanı erdoğan şimdi bun duy ol cuma günü millet müjde olacak
pandemi nedeniyle boşal istanbul sokak tat akpnin yeni rıza sarraf çık,1,tr,pandemi nedeniyle boşal istanbul sokak tat akpnin yeni rıza sarraf çık
cumhurbaşkanı erdoğan hamza yerlikayaya geçmiş ol mesaj,1,tr,cumhurbaşkanı erdoğan hamza yerlikayaya geçmiş ol mesaj
bir ekonomi bat kasa tak yap milyonlarca insan iş aç sağlık perelini öl esnaf bat mahkûm ede akpmhp iki bugün keyif yerinde oooh,1,tr,bir ekonomi bat kasa tak yap milyonlarca insan iş aç sağlık perelini öl esnaf bat mahkûm ede akpmhp iki bugün keyif yerinde oooh
hayat kaybet per yakın maaş bağ için covidu meslek hasta say sağlık bakan bütçe yapı tasarruf gün tablo ek hazır,1,tr,hayat kaybet per yakın maaş bağ covidu meslek hasta say sağlık bakan bütçe yapı tasarruf gün tablo ek hazır
bakan selçuk berat albayrak yokluk his karar,1,tr,bakan selçuk berat albayrak yokluk karar
hazine maliye bakan rahat aç aşı falan ol bandrol ücret al,1,tr,hazine maliye bakan rahat aç aşı falan ol bandrol ücret al
ulaş bakan cuma akşam trafik tren maltepe kadar git ol başarı biz,1,tr,ulaş bakan cuma akşam trafik tren maltepe kadar git ol başarı
pakistan sağlık bakan koronavirüs dua dene geç aç,1,tr,pakistan sağlık bakan koronavirüs dua dene geç aç
sağlık bakan kritik uyarı böyle git gerçek vefat sayı ver zorun kal,1,tr,sağlık bakan kritik uyarı böyle git gerçek vefat sayı ver zorun kal
cumhurbaşkanı erdoğan yani özet covid nedeniyle sokak çık yasak uygula,1,tr,cumhurbaşkanı erdoğan özet covid nedeniyle sokak çık yasak uygula
erdoğan mağdur ol esnaf kendi destek talep bul,1,tr,erdoğan mağdur ol esnaf kendi destek talep bul
cumhurbaşkanı erdoğan hamdolsun kapitülasyon nokta osmanlının miras sahip çık devam et katar,1,tr,cumhurbaşkanı erdoğan hamdolsun kapitülasyon nokta osmanlının miras sahip çık devam et katar
sağlık bakan mart karantina sayesinde dünya gelen çocuk sayı gün ol aç duy,1,tr,sağlık bakan mart karantina sayesinde dünya gelen çocuk sayı gün ol aç duy
halk ses deniz milletvekili nilgün ön araba mi yılönce,1,tr,halk ses deniz milletvekili nilgün ön araba mi yılönce
cumhurbaşkanı erdoğan reform için ittifak ortak ikna çaba sürü,1,tr,cumhurbaşkanı erdoğan reform ittifak ortak ikna çaba sürü
berat albayrak ben alaka yokmuş ahahahaha,1,tr,berat albayrak ben alaka yokmuş ahahahaha
hazine maliye bakan etap milyon reçete hazır ol bil,1,tr,hazine maliye bakan etap milyon reçete hazır ol bil
yiyici hareket dur esnaf destek için yol düzey akpli beraberinde restoran yemek yiyecek,1,tr,yiyici hareket dur esnaf destek yol düzey akpli beraberinde restoran yemek yiyecek
hükûmet kanat gelen çelişki aç raşi yargı vardiya hukuk dönem kanun göre saray gelen emir göre karar veri,1,tr,hükûmet kanat gelen çelişki aç raşi yargı vardiya hukuk dönem kanun göre saray gelen emir göre karar veri
sokak röportaj düşün açıklayan tutuk kadın katil organize örgüt lider dışarı özgür muhalif siyaset tehdit et türkiye hala reform yapı adalet kal iddia heyecan yara,1,tr,sokak röportaj düşün açıklayan tutuk kadın katil organize örgüt lider dışarı özgür muhalif siyaset tehdit et türkiye hala reform yapı adalet kal iddia heyecan yara
bakan koca müjde haber covid kısıt ol an bana an ol vatan kısıt muaf tutu,1,tr,bakan koca müjde haber covid kısıt ol bana ol vatan kısıt muaf tutu
hazine maliye bakan koronavirüs aşı için gel çal faz gir aç,1,tr,hazine maliye bakan koronavirüs aşı gel çal faz gir aç
cumhurbaşkanı erdoğan ekonomi reform dönem kktc piknik uçak git baş,1,tr,cumhurbaşkanı erdoğan ekonomi reform dönem kktc piknik uçak git baş
akpli külünk birkaç hafta ra yoğun bak kal için öl hain dert ol bilahare aç,1,tr,akpli külünk hafta ra yoğun bak kal öl hain dert ol bilahare aç
medya korku hazine maliye bakan istifa haber yap türkiye bakan falan değ ekonomi düzel inan,1,tr,medya korku hazine maliye bakan istifa haber yap türkiye bakan falan değ ekonomi düzel inan
albayrak iste düş de,1,tr,albayrak iste düş
hande fırat istifa ede berat albayrak orjinal değil imitasyon,1,tr,hande fırat istifa ede berat albayrak orjinal değil imitasyon
istifa et açıklayan albayrak piyasa tepki dolar olmuş öyle,1,tr,istifa et açıklayan albayrak piyasa tepki dolar olmuş öyle
sağlık bakan koca iste sal bit,1,tr,sağlık bakan koca iste sal bit
döviz kur baskı altın tutacak para kal yüksek kuru fazilet keşfet bakan albayrak moratoryum fayda baş kon için hazır baş,1,tr,döviz kur baskı altın tutacak para kal yüksek kuru fazilet keşfet bakan albayrak moratoryum fayda baş kon hazır baş
berat albayrak oldu şimdi taraf bak,1,tr,berat albayrak oldu şimdi taraf bak
erdoğan zamanında yeterince dağıt bunlar olmaz dağıt kardeş,1,tr,erdoğan zamanında yeterince dağıt bunlar olmaz dağıt kardeş
cumhurbaşkanı erdoğan ekmek götür diye evin ol inan muş,1,tr,cumhurbaşkanı erdoğan ekmek götür evin ol inan muş
bakan albayrak bende,1,tr,bakan albayrak bende
sağlık bakan kork uyarı istanbul vaka art sür başkan daha fazla görmez gel,1,tr,sağlık bakan kork uyarı istanbul vaka art sür başkan fazla görmez gel
bakan koca istanbul vaka sayı karekök yozgat top bilecik entübe hasta sayı ver toplam test sayı bul,1,tr,bakan koca istanbul vaka sayı karekök yozgat top bilecik entübe hasta sayı ver toplam test sayı bul
cumhurbaşkanı erdoğan faiz karar açıklayan merkez banka başkan eleştiri hedef ton zayıf diksiyon daha düz olabilir,1,tr,cumhurbaşkanı erdoğan faiz karar açıklayan merkez banka başkan eleştiri hedef ton zayıf diksiyon düz olabilir
tepki al genç kol genç yönel saye artık ülke gelecek iyi geçmiş biri seç on övün video seri devam ede aç,1,tr,tepki al genç kol genç yönel saye artık ülke gelecek iyi geçmiş seç övün video seri devam ede aç
hazine maliye bakan çocuk birlikte ön boyun tane müteahhite borç öde için çal bil yeter geri teferruat,1,tr,hazine maliye bakan çocuk birlikte ön boyun tane müteahhite borç öde çal bil yeter geri teferruat
erdoğan bun daha kötü olamaz diye allah izin utan,1,tr,erdoğan bun kötü olamaz allah izin utan
cumhurbaşkanı erdoğan yaşa sık parti pay,1,tr,cumhurbaşkanı erdoğan yaşa sık parti pay
iç bakan anayasa mahkeme arası polemik galibini uzak ışı belirle,1,tr,iç bakan anayasa mahkeme arası polemik galibini uzak ışı belirle
hazine maliye bakan yüksek vergi nedeniyle gerçek al sahte içki iç gün vaka sayı hasta ol vefat ede il göre dağıl,1,tr,hazine maliye bakan yüksek vergi nedeniyle gerçek al sahte içki iç gün vaka sayı hasta ol vefat ede il göre dağıl
faiz sebep enflasyon uç teorem yıl merkez banka milyar dolar rezerv katı hal hali geç başar cumhurbaşkanı erdoğan maalesef biz karşı kadar önyargılı ol daha gör,1,tr,faiz sebep enflasyon uç teorem yıl merkez banka milyar dolar rezerv katı hal hali geç başar cumhurbaşkanı erdoğan maalesef karşı kadar önyargılı ol gör
sağlık bakan ek itibaren gerçek vaka sayı aç karar ant rezervasyon yap kişi turist kafile nedeniyle hafta ertele,1,tr,sağlık bakan ek itibaren gerçek vaka sayı aç karar ant rezervasyon yap kişi turist kafile nedeniyle hafta ertele
tüik boyun sür türkiye gün koronavirüs vaka sayı aç görev ek itibaren sağlık bakan devret,1,tr,tüik boyun sür türkiye gün koronavirüs vaka sayı aç görev ek itibaren sağlık bakan devret
cumhurbaşkanı erdoğan fakir sabret fazilet an kon akşam tekrar yayın haber,1,tr,cumhurbaşkanı erdoğan fakir sabret fazilet kon akşam tekrar yayın haber
hazine maliye bakan biç şimşek çak gör,1,tr,hazine maliye bakan biç şimşek çak gör
serbest piyasa amerikan dolar berat albayrak ilgi seviye işlem gör,1,tr,serbest piyasa amerikan dolar berat albayrak ilgi seviye işlem gör
trump ara buz eri çalışan dünya sağlık örgüt covid tedavi için şişe ruh beyaz saray ziyaret ede,1,tr,trump ara buz eri çalışan dünya sağlık örgüt covid tedavi şişe ruh beyaz saray ziyaret ede
halk ses erkân haberal özel şoför makam ara çarp ez çal güven görev suç düşün,1,tr,halk ses erkân haberal özel şoför makam ara çarp ez çal güven görev suç düşün
ziya selçuk çocuk yayın takip eder müthiş meziyet kazan,1,tr,ziya selçuk çocuk yayın takip eder müthiş meziyet kazan
merhum bakan zeki ergezen cenaze namaz kıl hacı bayram cami bahçe trafik polis talimat doğrultu kapa ankara büyükşehir belediye anfa per milletvekili erkân haberal şoför araç kasten çarp,1,tr,merhum bakan zeki ergezen cenaze namaz kıl hacı bayram cami bahçe trafik polis talimat doğrultu kapa ankara büyükşehir belediye anfa per milletvekili erkân haberal şoför araç kasten çarp
hazine maliye bakan albayrak ben için önemli değil aç art kabine rahat gel sağlık bakan koca yemiş vaka sayı,1,tr,hazine maliye bakan albayrak ben önemli değil aç art kabine rahat gel sağlık bakan koca yemiş vaka sayı
berat albayrak rakı gösteri ek bilet biletixde,1,tr,berat albayrak rakı gösteri ek bilet biletixde
merkez banka politika faiz puan art karar art sağlık bakan gün hasta sayı kişi düş karar al,1,tr,merkez banka politika faiz puan art karar art sağlık bakan gün hasta sayı kişi düş karar al
sağlık bakan ilaç firma ol borç ilgi kon bile sarımsak doğal antibiyotik,1,tr,sağlık bakan ilaç firma ol borç ilgi kon bile sarımsak doğal antibiyotik
sağlık bakan koca onca mevta yıka silikon göm kolay ol süreç geç,1,tr,sağlık bakan koca onca mevta yıka silikon göm kolay ol süreç geç
erdoğan ay ön abdye gönder maske yet şimdi biz ilaç para iste veri de,1,tr,erdoğan ay ön abdye gönder maske yet şimdi ilaç para iste veri
millî eğit bakan ziya selçuk kadar öğrenci ol öğren ben mutlu et,1,tr,millî eğit bakan ziya selçuk kadar öğrenci ol öğren ben mutlu et
iç bakan süleyman soylu türkiye cumhuriyet anayasal düzen arası ger sürü,1,tr,iç bakan süleyman soylu türkiye cumhuriyet anayasal düzen arası ger sürü
